robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
300.0,-10.0,145.0,-180.0,-0.0,-0.0,-17.46,-15.0,-143.87,0.527,0.848,-0.004,0.042,0.084
300.0,-10.0,155.0,-180.0,0.0,-0.0,-27.29,-15.16,-143.8,0.526,0.849,-0.003,0.044,0.092
300.0,-10.0,165.0,-180.0,-0.0,-0.0,-37.02,-15.33,-144.15,0.523,0.851,-0.003,0.044,0.103
300.0,-10.0,175.0,-180.0,0.0,-0.0,-46.87,-15.38,-144.24,0.517,0.855,-0.003,0.044,0.114
300.0,-0.0,75.0,-180.0,-0.0,-0.0,51.39,-4.6,-143.33,0.525,0.85,-0.005,0.04,0.078
300.0,-0.0,85.0,-180.0,-0.0,-0.0,41.64,-4.66,-143.73,0.526,0.849,-0.006,0.04,0.074
300.0,-0.0,95.0,-180.0,0.0,-0.0,31.57,-4.69,-143.63,0.527,0.849,-0.005,0.041,0.071
300.0,-0.0,105.0,-180.0,-0.0,-0.0,21.75,-4.96,-143.59,0.528,0.848,-0.005,0.042,0.071
300.0,-0.0,115.0,-180.0,-0.0,-0.0,12.0,-4.89,-143.96,0.528,0.848,-0.005,0.041,0.073
300.0,-0.0,125.0,-180.0,0.0,-0.0,2.08,-5.21,-143.93,0.529,0.848,-0.005,0.042,0.077
300.0,-0.0,135.0,-180.0,-0.0,-0.0,-7.78,-5.14,-143.81,0.529,0.848,-0.005,0.043,0.083
300.0,-0.0,145.0,-180.0,-0.0,-0.0,-17.47,-5.29,-144.15,0.529,0.848,-0.005,0.043,0.091
300.0,-0.0,155.0,-180.0,0.0,-0.0,-27.36,-5.49,-144.04,0.529,0.848,-0.004,0.044,0.101
300.0,-0.0,165.0,-180.0,-0.0,-0.0,-37.03,-5.31,-144.43,0.527,0.849,-0.003,0.044,0.112
300.0,-0.0,175.0,-180.0,0.0,-0.0,-46.88,-5.79,-144.49,0.524,0.851,-0.004,0.045,0.117
300.0,10.0,75.0,-180.0,0.0,-0.0,51.38,5.24,-143.66,0.526,0.849,-0.005,0.04,0.08
300.0,10.0,85.0,-180.0,0.0,-0.0,41.63,5.13,-144.04,0.527,0.849,-0.006,0.041,0.078
300.0,10.0,95.0,-180.0,-0.0,-0.0,31.54,5.03,-143.92,0.528,0.848,-0.006,0.041,0.076
300.0,10.0,105.0,-180.0,0.0,-0.0,21.76,4.82,-143.9,0.528,0.848,-0.006,0.042,0.076
300.0,10.0,115.0,-180.0,0.0,-0.0,11.98,4.84,-144.26,0.529,0.848,-0.006,0.042,0.078
300.0,10.0,125.0,-180.0,0.0,-0.0,2.04,4.6,-144.18,0.529,0.847,-0.006,0.042,0.083
300.0,10.0,135.0,-180.0,-0.0,-0.0,-7.8,4.47,-144.07,0.53,0.847,-0.006,0.043,0.089
300.0,10.0,145.0,-180.0,-0.0,-0.0,-17.51,4.58,-144.43,0.53,0.847,-0.005,0.043,0.098
300.0,10.0,155.0,-180.0,0.0,-0.0,-27.36,4.25,-144.31,0.53,0.846,-0.005,0.044,0.108
300.0,10.0,165.0,-180.0,0.0,-0.0,-37.07,4.3,-144.67,0.531,0.846,-0.005,0.044,0.12
300.0,10.0,175.0,-180.0,0.0,-0.0,-46.87,4.02,-144.76,0.531,0.846,-0.004,0.045,0.123
300.0,20.0,75.0,-180.0,-0.0,-0.0,51.33,14.91,-143.94,0.526,0.849,-0.006,0.04,0.084
300.0,20.0,85.0,-180.0,0.0,-0.0,41.6,14.86,-144.32,0.527,0.849,-0.007,0.041,0.081
300.0,20.0,95.0,-180.0,-0.0,-0.0,31.5,14.75,-144.24,0.528,0.848,-0.007,0.042,0.079
300.0,20.0,105.0,-180.0,0.0,-0.0,21.69,14.66,-144.19,0.528,0.848,-0.007,0.042,0.081
300.0,20.0,115.0,-180.0,-0.0,-0.0,11.95,14.5,-144.57,0.529,0.848,-0.007,0.042,0.083
300.0,20.0,125.0,-180.0,-0.0,-0.0,1.97,14.3,-144.49,0.529,0.847,-0.007,0.042,0.087
300.0,20.0,135.0,-180.0,0.0,-0.0,-7.84,14.37,-144.38,0.529,0.847,-0.006,0.043,0.092
300.0,20.0,145.0,-180.0,0.0,-0.0,-17.5,14.16,-144.76,0.53,0.847,-0.006,0.042,0.101
300.0,20.0,155.0,-180.0,-0.0,-0.0,-27.37,14.25,-144.64,0.531,0.846,-0.005,0.044,0.11
300.0,20.0,165.0,-180.0,-0.0,-0.0,-37.17,14.04,-144.96,0.534,0.844,-0.005,0.045,0.12
300.0,20.0,175.0,-180.0,-0.0,-0.0,-46.88,13.78,-145.06,0.536,0.843,-0.004,0.045,0.12
300.0,30.0,75.0,-180.0,-0.0,-0.0,51.31,24.63,-144.39,0.526,0.849,-0.008,0.041,0.086
300.0,30.0,85.0,-180.0,-0.0,-0.0,41.52,24.52,-144.63,0.527,0.849,-0.008,0.041,0.085
300.0,30.0,95.0,-180.0,-0.0,-0.0,31.5,24.64,-144.61,0.527,0.849,-0.007,0.041,0.084
300.0,30.0,105.0,-180.0,0.0,-0.0,21.73,24.39,-144.6,0.528,0.848,-0.008,0.042,0.083
300.0,30.0,115.0,-180.0,-0.0,-0.0,11.92,24.26,-144.86,0.528,0.848,-0.007,0.041,0.085
300.0,30.0,125.0,-180.0,-0.0,-0.0,1.99,24.18,-144.86,0.529,0.848,-0.007,0.042,0.089
300.0,30.0,135.0,-180.0,0.0,-0.0,-7.82,24.05,-144.71,0.53,0.847,-0.007,0.043,0.093
300.0,30.0,145.0,-180.0,0.0,-0.0,-17.52,24.12,-145.08,0.53,0.847,-0.007,0.043,0.099
300.0,30.0,155.0,-180.0,-0.0,-0.0,-27.3,23.72,-144.96,0.533,0.845,-0.006,0.044,0.106
300.0,30.0,165.0,-180.0,-0.0,-0.0,-37.16,23.99,-145.36,0.535,0.844,-0.005,0.045,0.114
300.0,30.0,175.0,-180.0,0.0,-0.0,-46.89,23.83,-145.4,0.539,0.841,-0.005,0.045,0.11
300.0,40.0,75.0,-180.0,-0.0,-0.0,51.35,34.35,-144.71,0.526,0.849,-0.008,0.041,0.089
300.0,40.0,85.0,-180.0,0.0,-0.0,41.56,34.29,-144.9,0.526,0.849,-0.008,0.041,0.087
300.0,40.0,95.0,-180.0,0.0,-0.0,31.63,34.31,-144.94,0.527,0.849,-0.008,0.042,0.087
300.0,40.0,105.0,-180.0,0.0,-0.0,21.83,34.12,-144.95,0.528,0.848,-0.008,0.042,0.086
300.0,40.0,115.0,-180.0,-0.0,-0.0,11.91,34.12,-145.18,0.528,0.848,-0.008,0.042,0.086
300.0,40.0,125.0,-180.0,0.0,-0.0,1.98,33.96,-145.18,0.529,0.848,-0.007,0.042,0.088
300.0,40.0,135.0,-180.0,-0.0,-0.0,-7.71,33.82,-145.14,0.53,0.847,-0.007,0.043,0.09
300.0,40.0,145.0,-180.0,0.0,-0.0,-17.59,33.62,-145.37,0.531,0.846,-0.007,0.044,0.095
300.0,40.0,155.0,-180.0,0.0,-0.0,-27.24,33.73,-145.37,0.532,0.845,-0.006,0.044,0.097
300.0,40.0,165.0,-180.0,0.0,-0.0,-37.17,33.51,-145.71,0.536,0.843,-0.006,0.045,0.098
300.0,40.0,175.0,-180.0,0.0,-0.0,-46.97,33.59,-145.72,0.54,0.841,-0.005,0.046,0.09
300.0,50.0,75.0,-180.0,0.0,-0.0,51.42,44.07,-145.12,0.526,0.85,-0.009,0.042,0.092
300.0,50.0,85.0,-180.0,0.0,-0.0,41.64,44.02,-145.32,0.526,0.849,-0.008,0.041,0.089
300.0,50.0,95.0,-180.0,0.0,-0.0,31.73,43.86,-145.35,0.527,0.849,-0.009,0.042,0.087
300.0,50.0,105.0,-180.0,-0.0,-0.0,21.77,43.9,-145.25,0.527,0.849,-0.008,0.042,0.085
300.0,50.0,115.0,-180.0,-0.0,-0.0,11.87,43.76,-145.5,0.528,0.848,-0.008,0.042,0.084
300.0,50.0,125.0,-180.0,0.0,-0.0,2.07,43.81,-145.56,0.528,0.848,-0.008,0.042,0.085
300.0,50.0,135.0,-180.0,-0.0,-0.0,-7.74,43.58,-145.62,0.529,0.847,-0.007,0.043,0.085
300.0,50.0,145.0,-180.0,0.0,-0.0,-17.5,43.39,-145.73,0.531,0.846,-0.007,0.043,0.086
300.0,50.0,155.0,-180.0,0.0,-0.0,-27.31,43.36,-145.74,0.532,0.845,-0.006,0.045,0.084
300.0,50.0,165.0,-180.0,0.0,-0.0,-37.03,43.1,-146.05,0.536,0.843,-0.006,0.045,0.079
300.0,50.0,175.0,-180.0,0.0,-0.0,-47.17,43.18,-146.03,0.538,0.841,-0.005,0.046,0.065
310.0,-50.0,75.0,-180.0,0.0,-0.0,51.38,-53.96,-132.17,0.522,0.852,-0.004,0.038,0.106
310.0,-50.0,85.0,-180.0,0.0,-0.0,41.55,-54.06,-132.14,0.523,0.851,-0.004,0.039,0.087
310.0,-50.0,95.0,-180.0,-0.0,-0.0,31.7,-54.31,-132.22,0.526,0.849,-0.004,0.041,0.064
310.0,-50.0,105.0,-180.0,0.0,-0.0,21.96,-54.37,-132.22,0.528,0.848,-0.004,0.042,0.05
310.0,-50.0,115.0,-180.0,0.0,-0.0,12.22,-54.35,-132.47,0.529,0.847,-0.004,0.042,0.045
310.0,-50.0,125.0,-180.0,0.0,-0.0,2.32,-54.35,-132.29,0.529,0.847,-0.001,0.042,0.045
310.0,-50.0,135.0,-180.0,0.0,-0.0,-7.24,-54.58,-132.86,0.529,0.847,-0.002,0.042,0.046
310.0,-50.0,145.0,-180.0,0.0,-0.0,-17.12,-54.56,-132.97,0.526,0.849,-0.001,0.042,0.048
310.0,-50.0,155.0,-180.0,-0.0,-0.0,-27.03,-54.87,-133.27,0.521,0.852,-0.002,0.043,0.057
310.0,-50.0,165.0,-180.0,-0.0,-0.0,-37.17,-54.79,-133.37,0.516,0.856,-0.003,0.042,0.074
310.0,-50.0,175.0,-180.0,-0.0,-0.0,-47.2,-55.21,-133.17,0.513,0.857,-0.004,0.042,0.087
310.0,-40.0,75.0,-180.0,0.0,-0.0,51.28,-43.99,-132.39,0.522,0.852,-0.005,0.038,0.09
310.0,-40.0,85.0,-180.0,-0.0,-0.0,41.66,-44.11,-132.61,0.523,0.851,-0.004,0.038,0.075
310.0,-40.0,95.0,-180.0,0.0,-0.0,31.68,-44.33,-132.51,0.526,0.85,-0.004,0.04,0.058
310.0,-40.0,105.0,-180.0,-0.0,-0.0,21.88,-44.52,-132.54,0.528,0.848,-0.004,0.041,0.049
310.0,-40.0,115.0,-180.0,0.0,-0.0,12.1,-44.42,-132.81,0.528,0.848,-0.004,0.041,0.048
310.0,-40.0,125.0,-180.0,0.0,-0.0,2.25,-44.65,-132.68,0.529,0.847,-0.002,0.042,0.05
310.0,-40.0,135.0,-180.0,-0.0,-0.0,-7.57,-44.7,-133.04,0.528,0.848,-0.002,0.041,0.053
310.0,-40.0,145.0,-180.0,0.0,-0.0,-17.21,-44.62,-133.25,0.527,0.849,-0.002,0.042,0.056
310.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.2,-44.93,-133.39,0.523,0.851,-0.002,0.042,0.061
310.0,-40.0,165.0,-180.0,0.0,-0.0,-37.01,-44.84,-133.7,0.518,0.854,-0.002,0.042,0.072
310.0,-40.0,175.0,-180.0,0.0,-0.0,-47.26,-45.41,-133.52,0.514,0.857,-0.004,0.042,0.087
310.0,-30.0,75.0,-180.0,0.0,-0.0,51.26,-34.03,-132.65,0.522,0.852,-0.004,0.038,0.082
310.0,-30.0,85.0,-180.0,-0.0,-0.0,41.6,-34.08,-132.91,0.523,0.851,-0.005,0.039,0.071
310.0,-30.0,95.0,-180.0,0.0,-0.0,31.65,-34.41,-132.83,0.526,0.85,-0.004,0.04,0.058
310.0,-30.0,105.0,-180.0,-0.0,-0.0,21.89,-34.37,-132.92,0.527,0.849,-0.004,0.041,0.053
310.0,-30.0,115.0,-180.0,0.0,-0.0,11.96,-34.57,-133.11,0.528,0.848,-0.004,0.041,0.053
310.0,-30.0,125.0,-180.0,-0.0,-0.0,2.15,-34.73,-133.08,0.529,0.848,-0.004,0.041,0.056
310.0,-30.0,135.0,-180.0,-0.0,-0.0,-7.68,-34.58,-133.26,0.528,0.848,-0.003,0.041,0.06
310.0,-30.0,145.0,-180.0,0.0,-0.0,-17.34,-34.89,-133.53,0.527,0.849,-0.003,0.041,0.064
310.0,-30.0,155.0,-180.0,0.0,-0.0,-27.33,-34.7,-133.46,0.524,0.851,-0.002,0.042,0.07
310.0,-30.0,165.0,-180.0,-0.0,-0.0,-37.06,-34.97,-133.89,0.52,0.853,-0.002,0.042,0.078
310.0,-30.0,175.0,-180.0,-0.0,-0.0,-47.28,-35.02,-133.81,0.514,0.857,-0.003,0.042,0.093
310.0,-20.0,75.0,-180.0,-0.0,-0.0,51.24,-24.16,-132.86,0.522,0.852,-0.004,0.038,0.08
310.0,-20.0,85.0,-180.0,-0.0,-0.0,41.55,-24.3,-133.2,0.524,0.851,-0.005,0.039,0.069
310.0,-20.0,95.0,-180.0,-0.0,-0.0,31.6,-24.46,-133.14,0.526,0.849,-0.004,0.04,0.061
310.0,-20.0,105.0,-180.0,-0.0,-0.0,21.88,-24.5,-133.23,0.527,0.849,-0.004,0.04,0.057
310.0,-20.0,115.0,-180.0,-0.0,-0.0,11.89,-24.75,-133.42,0.529,0.848,-0.004,0.04,0.058
310.0,-20.0,125.0,-180.0,-0.0,-0.0,2.1,-24.66,-133.43,0.528,0.848,-0.003,0.04,0.062
310.0,-20.0,135.0,-180.0,-0.0,-0.0,-7.78,-25.02,-133.57,0.529,0.848,-0.004,0.041,0.066
310.0,-20.0,145.0,-180.0,-0.0,-0.0,-17.52,-24.75,-133.71,0.527,0.849,-0.003,0.041,0.072
310.0,-20.0,155.0,-180.0,0.0,-0.0,-27.35,-24.98,-133.71,0.526,0.85,-0.002,0.042,0.079
310.0,-20.0,165.0,-180.0,0.0,-0.0,-37.16,-25.06,-134.06,0.521,0.852,-0.002,0.041,0.087
310.0,-20.0,175.0,-180.0,0.0,-0.0,-47.19,-25.41,-134.09,0.515,0.856,-0.003,0.042,0.101
310.0,-10.0,75.0,-180.0,-0.0,-0.0,51.27,-14.29,-133.15,0.524,0.851,-0.004,0.038,0.079
310.0,-10.0,85.0,-180.0,-0.0,-0.0,41.52,-14.36,-133.47,0.525,0.85,-0.005,0.039,0.07
310.0,-10.0,95.0,-180.0,-0.0,-0.0,31.63,-14.35,-133.48,0.527,0.849,-0.004,0.04,0.063
310.0,-10.0,105.0,-180.0,0.0,-0.0,21.77,-14.63,-133.44,0.528,0.848,-0.005,0.041,0.062
310.0,-10.0,115.0,-180.0,-0.0,-0.0,11.94,-14.61,-133.75,0.528,0.848,-0.005,0.04,0.063
310.0,-10.0,125.0,-180.0,0.0,-0.0,2.01,-14.98,-133.69,0.529,0.848,-0.005,0.041,0.068
310.0,-10.0,135.0,-180.0,-0.0,-0.0,-7.81,-14.91,-133.84,0.529,0.848,-0.005,0.041,0.073
310.0,-10.0,145.0,-180.0,0.0,-0.0,-17.63,-15.06,-133.97,0.529,0.848,-0.004,0.041,0.079
310.0,-10.0,155.0,-180.0,0.0,-0.0,-27.4,-14.97,-133.99,0.527,0.849,-0.003,0.042,0.087
310.0,-10.0,165.0,-180.0,0.0,-0.0,-37.23,-15.3,-134.25,0.525,0.85,-0.003,0.042,0.096
310.0,-10.0,175.0,-180.0,0.0,-0.0,-47.12,-15.11,-134.31,0.519,0.854,-0.003,0.042,0.107
310.0,-0.0,75.0,-180.0,-0.0,-0.0,51.3,-4.48,-133.4,0.525,0.85,-0.004,0.038,0.079
310.0,-0.0,85.0,-180.0,-0.0,-0.0,41.54,-4.5,-133.75,0.526,0.849,-0.005,0.039,0.072
310.0,-0.0,95.0,-180.0,-0.0,-0.0,31.63,-4.6,-133.78,0.528,0.848,-0.005,0.04,0.067
310.0,-0.0,105.0,-180.0,0.0,-0.0,21.77,-4.81,-133.77,0.529,0.848,-0.005,0.041,0.066
310.0,-0.0,115.0,-180.0,0.0,-0.0,11.92,-5.01,-134.04,0.529,0.848,-0.006,0.04,0.068
310.0,-0.0,125.0,-180.0,0.0,-0.0,1.96,-4.92,-133.99,0.529,0.848,-0.005,0.041,0.073
310.0,-0.0,135.0,-180.0,0.0,-0.0,-7.84,-5.17,-134.13,0.53,0.847,-0.005,0.041,0.079
310.0,-0.0,145.0,-180.0,0.0,-0.0,-17.69,-5.15,-134.24,0.529,0.847,-0.005,0.041,0.087
310.0,-0.0,155.0,-180.0,-0.0,-0.0,-27.43,-5.38,-134.24,0.53,0.847,-0.004,0.042,0.095
310.0,-0.0,165.0,-180.0,-0.0,-0.0,-37.28,-5.24,-134.49,0.528,0.848,-0.004,0.042,0.108
310.0,-0.0,175.0,-180.0,0.0,-0.0,-47.09,-5.44,-134.55,0.525,0.85,-0.004,0.043,0.114
310.0,10.0,75.0,-180.0,-0.0,-0.0,51.33,5.36,-133.67,0.526,0.849,-0.004,0.039,0.079
310.0,10.0,85.0,-180.0,0.0,-0.0,41.56,5.26,-134.05,0.528,0.848,-0.006,0.04,0.074
310.0,10.0,95.0,-180.0,0.0,-0.0,31.61,5.24,-134.06,0.528,0.848,-0.005,0.04,0.072
310.0,10.0,105.0,-180.0,-0.0,-0.0,21.75,5.06,-134.05,0.529,0.848,-0.006,0.041,0.072
310.0,10.0,115.0,-180.0,-0.0,-0.0,11.89,4.87,-134.32,0.529,0.847,-0.006,0.04,0.074
310.0,10.0,125.0,-180.0,0.0,-0.0,1.96,4.74,-134.28,0.53,0.847,-0.006,0.041,0.078
310.0,10.0,135.0,-180.0,0.0,-0.0,-7.88,4.59,-134.38,0.53,0.847,-0.006,0.041,0.083
310.0,10.0,145.0,-180.0,0.0,-0.0,-17.68,4.75,-134.52,0.53,0.847,-0.005,0.041,0.091
310.0,10.0,155.0,-180.0,0.0,-0.0,-27.46,4.56,-134.51,0.531,0.846,-0.005,0.042,0.102
310.0,10.0,165.0,-180.0,0.0,-0.0,-37.27,4.49,-134.75,0.532,0.846,-0.005,0.042,0.114
310.0,10.0,175.0,-180.0,0.0,-0.0,-47.11,4.4,-134.8,0.532,0.845,-0.004,0.043,0.121
310.0,20.0,75.0,-180.0,-0.0,-0.0,51.33,15.07,-134.07,0.527,0.849,-0.006,0.039,0.081
310.0,20.0,85.0,-180.0,-0.0,-0.0,41.58,15.05,-134.37,0.528,0.848,-0.006,0.04,0.078
310.0,20.0,95.0,-180.0,-0.0,-0.0,31.58,14.91,-134.31,0.529,0.848,-0.006,0.04,0.076
310.0,20.0,105.0,-180.0,0.0,-0.0,21.81,14.84,-134.43,0.529,0.848,-0.006,0.041,0.076
310.0,20.0,115.0,-180.0,-0.0,-0.0,11.81,14.67,-134.57,0.529,0.847,-0.007,0.041,0.078
310.0,20.0,125.0,-180.0,0.0,-0.0,2.0,14.51,-134.58,0.53,0.847,-0.007,0.041,0.081
310.0,20.0,135.0,-180.0,-0.0,-0.0,-7.88,14.46,-134.7,0.53,0.847,-0.007,0.041,0.087
310.0,20.0,145.0,-180.0,0.0,-0.0,-17.68,14.54,-134.81,0.53,0.847,-0.006,0.041,0.093
310.0,20.0,155.0,-180.0,-0.0,-0.0,-27.5,14.43,-134.77,0.532,0.846,-0.005,0.042,0.104
310.0,20.0,165.0,-180.0,0.0,-0.0,-37.25,14.14,-135.03,0.535,0.844,-0.004,0.042,0.116
310.0,20.0,175.0,-180.0,-0.0,-0.0,-47.16,14.11,-135.11,0.538,0.842,-0.003,0.043,0.123
310.0,30.0,75.0,-180.0,-0.0,-0.0,51.38,24.83,-134.42,0.527,0.849,-0.007,0.04,0.084
310.0,30.0,85.0,-180.0,-0.0,-0.0,41.61,24.73,-134.68,0.528,0.848,-0.007,0.04,0.082
310.0,30.0,95.0,-180.0,-0.0,-0.0,31.6,24.59,-134.61,0.529,0.848,-0.007,0.041,0.08
310.0,30.0,105.0,-180.0,-0.0,-0.0,21.78,24.75,-134.78,0.528,0.848,-0.007,0.041,0.08
310.0,30.0,115.0,-180.0,0.0,-0.0,11.8,24.44,-134.84,0.529,0.848,-0.007,0.041,0.081
310.0,30.0,125.0,-180.0,0.0,-0.0,1.96,24.53,-134.89,0.529,0.848,-0.007,0.041,0.083
310.0,30.0,135.0,-180.0,-0.0,-0.0,-7.89,24.35,-134.98,0.53,0.847,-0.007,0.041,0.087
310.0,30.0,145.0,-180.0,0.0,-0.0,-17.6,24.05,-135.13,0.531,0.846,-0.007,0.042,0.093
310.0,30.0,155.0,-180.0,-0.0,-0.0,-27.55,24.15,-135.06,0.533,0.845,-0.006,0.043,0.101
310.0,30.0,165.0,-180.0,-0.0,-0.0,-37.2,23.84,-135.34,0.536,0.843,-0.005,0.043,0.108
310.0,30.0,175.0,-180.0,-0.0,-0.0,-47.23,24.09,-135.42,0.54,0.84,-0.005,0.044,0.108
310.0,40.0,75.0,-180.0,0.0,-0.0,51.43,34.48,-134.81,0.527,0.849,-0.008,0.04,0.086
310.0,40.0,85.0,-180.0,0.0,-0.0,41.69,34.46,-135.05,0.527,0.848,-0.008,0.04,0.085
310.0,40.0,95.0,-180.0,-0.0,-0.0,31.58,34.36,-134.94,0.528,0.848,-0.008,0.041,0.083
310.0,40.0,105.0,-180.0,-0.0,-0.0,21.7,34.37,-134.99,0.528,0.848,-0.007,0.04,0.082
310.0,40.0,115.0,-180.0,-0.0,-0.0,11.86,34.09,-135.17,0.529,0.848,-0.007,0.041,0.082
310.0,40.0,125.0,-180.0,-0.0,-0.0,1.96,34.18,-135.1,0.529,0.848,-0.006,0.041,0.082
310.0,40.0,135.0,-180.0,-0.0,-0.0,-7.91,34.11,-135.3,0.53,0.847,-0.007,0.042,0.085
310.0,40.0,145.0,-180.0,-0.0,-0.0,-17.58,33.9,-135.43,0.531,0.846,-0.007,0.042,0.088
310.0,40.0,155.0,-180.0,-0.0,-0.0,-27.55,33.74,-135.43,0.533,0.845,-0.007,0.043,0.091
310.0,40.0,165.0,-180.0,-0.0,-0.0,-37.19,33.72,-135.74,0.536,0.843,-0.006,0.043,0.093
310.0,40.0,175.0,-180.0,-0.0,-0.0,-47.2,33.67,-135.69,0.54,0.84,-0.004,0.044,0.089
310.0,50.0,75.0,-180.0,0.0,-0.0,51.48,44.23,-135.14,0.527,0.849,-0.009,0.041,0.089
310.0,50.0,85.0,-180.0,-0.0,-0.0,41.68,44.2,-135.38,0.527,0.849,-0.008,0.04,0.087
310.0,50.0,95.0,-180.0,0.0,-0.0,31.58,44.11,-135.35,0.528,0.848,-0.008,0.041,0.084
310.0,50.0,105.0,-180.0,0.0,-0.0,21.72,44.01,-135.3,0.528,0.848,-0.008,0.041,0.082
310.0,50.0,115.0,-180.0,-0.0,-0.0,11.88,44.1,-135.56,0.528,0.848,-0.008,0.041,0.081
310.0,50.0,125.0,-180.0,-0.0,-0.0,1.87,43.92,-135.31,0.529,0.848,-0.008,0.042,0.08
310.0,50.0,135.0,-180.0,0.0,-0.0,-7.77,43.99,-135.75,0.529,0.848,-0.007,0.041,0.08
310.0,50.0,145.0,-180.0,-0.0,-0.0,-17.66,43.82,-135.72,0.53,0.847,-0.007,0.042,0.08
310.0,50.0,155.0,-180.0,-0.0,-0.0,-27.45,43.46,-135.8,0.533,0.845,-0.007,0.043,0.079
310.0,50.0,165.0,-180.0,0.0,-0.0,-37.3,43.57,-136.09,0.535,0.843,-0.007,0.044,0.075
310.0,50.0,175.0,-180.0,-0.0,-0.0,-47.13,43.38,-136.07,0.539,0.841,-0.005,0.044,0.065
320.0,-50.0,75.0,-180.0,-0.0,-0.0,51.23,-53.88,-122.08,0.521,0.853,-0.004,0.036,0.11
320.0,-50.0,85.0,-180.0,0.0,-0.0,41.4,-53.99,-122.25,0.522,0.852,-0.004,0.038,0.092
320.0,-50.0,95.0,-180.0,-0.0,-0.0,31.69,-54.12,-122.18,0.525,0.85,-0.004,0.039,0.065
320.0,-50.0,105.0,-180.0,0.0,-0.0,21.95,-54.29,-122.53,0.528,0.848,-0.004,0.04,0.047
320.0,-50.0,115.0,-180.0,0.0,-0.0,12.12,-54.19,-122.55,0.529,0.848,-0.004,0.041,0.041
320.0,-50.0,125.0,-180.0,0.0,-0.0,2.25,-54.47,-122.45,0.53,0.847,-0.003,0.041,0.042
320.0,-50.0,135.0,-180.0,-0.0,-0.0,-7.37,-54.52,-122.96,0.53,0.847,-0.002,0.041,0.045
320.0,-50.0,145.0,-180.0,0.0,-0.0,-17.2,-54.69,-122.96,0.528,0.848,-0.001,0.042,0.046
320.0,-50.0,155.0,-180.0,-0.0,-0.0,-27.16,-54.58,-123.34,0.523,0.851,-0.001,0.041,0.05
320.0,-50.0,165.0,-180.0,0.0,-0.0,-37.07,-54.97,-123.6,0.518,0.854,-0.003,0.041,0.064
320.0,-50.0,175.0,-180.0,-0.0,-0.0,-47.53,-54.93,-123.23,0.515,0.856,-0.004,0.041,0.078
320.0,-40.0,75.0,-180.0,0.0,-0.0,51.28,-43.92,-122.34,0.521,0.853,-0.004,0.037,0.093
320.0,-40.0,85.0,-180.0,0.0,-0.0,41.51,-43.99,-122.67,0.522,0.852,-0.005,0.038,0.078
320.0,-40.0,95.0,-180.0,0.0,-0.0,31.52,-44.28,-122.43,0.525,0.85,-0.004,0.039,0.06
320.0,-40.0,105.0,-180.0,-0.0,-0.0,21.92,-44.28,-122.87,0.527,0.849,-0.004,0.039,0.048
320.0,-40.0,115.0,-180.0,-0.0,-0.0,12.02,-44.46,-122.92,0.529,0.848,-0.004,0.04,0.046
320.0,-40.0,125.0,-180.0,0.0,-0.0,2.04,-44.44,-122.72,0.529,0.848,-0.002,0.04,0.048
320.0,-40.0,135.0,-180.0,-0.0,-0.0,-7.55,-44.63,-123.16,0.529,0.848,-0.003,0.04,0.051
320.0,-40.0,145.0,-180.0,0.0,-0.0,-17.55,-44.79,-123.15,0.528,0.848,-0.002,0.041,0.055
320.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.13,-44.81,-123.63,0.525,0.85,-0.002,0.04,0.058
320.0,-40.0,165.0,-180.0,0.0,-0.0,-37.27,-44.7,-123.77,0.52,0.853,-0.001,0.04,0.066
320.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.36,-45.23,-123.6,0.516,0.855,-0.004,0.041,0.077
320.0,-30.0,75.0,-180.0,0.0,-0.0,51.31,-33.95,-122.67,0.521,0.853,-0.004,0.037,0.086
320.0,-30.0,85.0,-180.0,-0.0,-0.0,41.58,-33.91,-123.04,0.522,0.852,-0.004,0.037,0.074
320.0,-30.0,95.0,-180.0,-0.0,-0.0,31.5,-34.19,-122.76,0.525,0.85,-0.004,0.039,0.058
320.0,-30.0,105.0,-180.0,0.0,-0.0,21.83,-34.49,-123.2,0.527,0.849,-0.005,0.04,0.051
320.0,-30.0,115.0,-180.0,0.0,-0.0,11.99,-34.61,-123.28,0.528,0.848,-0.005,0.04,0.051
320.0,-30.0,125.0,-180.0,-0.0,-0.0,1.99,-34.54,-123.07,0.529,0.848,-0.004,0.04,0.054
320.0,-30.0,135.0,-180.0,-0.0,-0.0,-7.76,-34.64,-123.38,0.529,0.848,-0.004,0.04,0.058
320.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.67,-34.69,-123.43,0.528,0.848,-0.003,0.04,0.063
320.0,-30.0,155.0,-180.0,0.0,-0.0,-27.33,-34.79,-123.74,0.526,0.849,-0.002,0.04,0.067
320.0,-30.0,165.0,-180.0,0.0,-0.0,-37.39,-34.73,-123.91,0.521,0.852,-0.001,0.04,0.073
320.0,-30.0,175.0,-180.0,-0.0,-0.0,-47.17,-35.19,-123.96,0.517,0.855,-0.002,0.04,0.084
